site,id,date,event,event_code,intensity,intensity_code,tag
HARV,NEON.PLA.D01.HARV.06553,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06547,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06543,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06548,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06539,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06533,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06007,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06018,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06026,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06002,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06030,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06021,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06005,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06024,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06023,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06036,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06094,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06049,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06050,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06031,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06014,2015-09-21,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06032,2015-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06043,2015-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06060,2015-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06540,2015-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06549,2015-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06554,2015-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06547,2015-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06542,2015-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06007,2015-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06001,2015-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06026,2015-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06005,2015-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06036,2015-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06094,2015-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06049,2015-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06014,2015-09-24,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06533,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06007,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06018,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06026,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06002,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06030,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06021,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06005,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06024,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06012,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06036,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06094,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06049,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06032,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06009,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06013,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06047,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06056,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06048,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06051,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06042,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06043,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06060,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06052,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06544,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06540,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06556,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06554,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06552,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06553,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06547,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06548,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06539,2015-09-28,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06018,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06002,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06030,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06021,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06024,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06023,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06012,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06036,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06050,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06006,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06031,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06533,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06032,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06009,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06013,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06004,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06047,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06056,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06048,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06051,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06042,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06052,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06544,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06540,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06550,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06556,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06554,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06555,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06552,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06553,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06547,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06543,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06539,2015-10-01,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06533,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06018,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06026,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06002,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06030,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06021,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06024,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06023,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06012,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06036,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06049,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06050,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06006,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06031,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06032,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06003,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06013,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06004,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06047,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06056,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06057,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06048,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06051,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06042,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06043,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06052,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06551,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06540,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06550,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06556,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06555,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06553,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06547,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06543,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06539,2015-10-05,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06007,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06018,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06026,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06002,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06030,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06021,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06024,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06023,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06012,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06036,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06050,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06006,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06031,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06014,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06010,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06032,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06009,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06003,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06013,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06004,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06056,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06057,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06048,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06051,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06042,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06052,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06551,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06544,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06540,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06550,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06556,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06555,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06552,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06553,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06547,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06543,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06533,2015-10-08,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06002,2015-10-12,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06021,2015-10-12,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06012,2015-10-12,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06050,2015-10-12,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06014,2015-10-12,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06009,2015-10-12,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06003,2015-10-12,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06013,2015-10-12,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06056,2015-10-12,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06057,2015-10-12,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06048,2015-10-12,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06051,2015-10-12,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06551,2015-10-12,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06544,2015-10-12,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06540,2015-10-12,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06550,2015-10-12,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06555,2015-10-12,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06543,2015-10-12,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06538,2015-10-12,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06001,2015-10-20,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06001,2015-10-20,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06050,2015-10-20,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06009,2015-10-20,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06056,2015-10-20,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06057,2015-10-20,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06551,2015-10-20,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06544,2015-10-20,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06550,2015-10-20,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06538,2015-10-20,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06011,2015-10-26,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06011,2015-10-26,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06033,2015-10-26,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06033,2015-10-26,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06005,2015-10-26,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06005,2015-10-26,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06531,2015-10-26,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06047,2015-10-26,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06047,2015-10-26,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06058,2015-10-26,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06058,2015-10-26,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06054,2015-10-26,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06054,2015-10-26,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06043,2015-10-26,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06043,2015-10-26,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06551,2015-10-26,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06554,2015-10-26,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06554,2015-10-26,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06545,2015-10-26,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06545,2015-10-26,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06541,2015-10-26,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06541,2015-10-26,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06548,2015-10-26,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06548,2015-10-26,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06538,2015-10-26,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06005,2015-11-02,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06005,2015-11-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06024,2015-11-02,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06024,2015-11-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06094,2015-11-02,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06094,2015-11-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06009,2015-11-02,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06009,2015-11-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06060,2015-11-02,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06060,2015-11-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06540,2015-11-02,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06540,2015-11-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06549,2015-11-02,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06549,2015-11-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.00082,2015-11-02,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.00082,2015-11-02,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06026,2015-11-10,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06026,2015-11-10,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06002,2015-11-10,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06002,2015-11-10,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06030,2015-11-10,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06030,2015-11-10,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06021,2015-11-10,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06021,2015-11-10,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06023,2015-11-10,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06023,2015-11-10,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06012,2015-11-10,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06012,2015-11-10,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06036,2015-11-10,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06036,2015-11-10,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06050,2015-11-10,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06050,2015-11-10,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06006,2015-11-10,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06006,2015-11-10,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06031,2015-11-10,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06031,2015-11-10,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06014,2015-11-10,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06014,2015-11-10,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06003,2015-11-10,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06003,2015-11-10,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06004,2015-11-10,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06004,2015-11-10,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06056,2015-11-10,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06056,2015-11-10,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06057,2015-11-10,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06057,2015-11-10,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06048,2015-11-10,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06048,2015-11-10,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06051,2015-11-10,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06051,2015-11-10,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06042,2015-11-10,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06042,2015-11-10,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06052,2015-11-10,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06052,2015-11-10,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06551,2015-11-10,full_leaf,3,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06551,2015-11-10,colored_leaf,4,Less than 5%,1,training
HARV,NEON.PLA.D01.HARV.06544,2015-11-10,full_leaf,3,Less than 5%,1,training
